,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
8908,450000,male,graduate school,2,29,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,not default
8909,170000,male,graduate school,2,28,56061.0,57179.0,58450.0,58556.0,51671.0,51090.0,2051.0,2197.0,1934.0,1793.0,2500.0,2000.0,not default
8910,60000,male,graduate school,2,29,816.0,2440.0,1444.0,1634.0,1335.0,1825.0,2440.0,0.0,1000.0,1335.0,888.0,150.0,not default
8911,20000,male,graduate school,2,28,3202.0,4978.0,7720.0,9907.0,9627.0,11500.0,2000.0,3000.0,2500.0,0.0,2000.0,5.0,not default
8912,10000,male,university,1,27,10128.0,9859.0,9607.0,9818.0,10013.0,9824.0,1151.0,1160.0,1151.0,346.0,350.0,354.0,not default
8913,100000,male,university,2,28,32480.0,33237.0,34300.0,35623.0,35515.0,36413.0,1600.0,1600.0,1901.0,1275.0,1470.0,1400.0,not default
8914,50000,male,university,2,28,52753.0,51400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
8915,30000,male,high school,2,28,11064.0,10030.0,9019.0,7970.0,1479.0,1635.0,1159.0,1159.0,1000.0,1479.0,1635.0,780.0,not default
8916,30000,male,university,2,28,0.0,0.0,0.0,0.0,2805.0,0.0,0.0,0.0,0.0,2805.0,0.0,0.0,not default
8917,50000,male,university,1,29,400.0,400.0,400.0,400.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
8918,50000,male,university,2,30,26666.0,21062.0,6495.0,2207.0,0.0,0.0,2000.0,2000.0,1000.0,0.0,0.0,0.0,not default
8919,50000,male,university,2,32,1473.0,5486.0,3787.0,3246.0,1473.0,390.0,5486.0,0.0,1000.0,0.0,390.0,1090.0,default
8920,20000,male,university,2,25,14193.0,16489.0,15936.0,18015.0,17431.0,18000.0,2850.0,0.0,2355.0,0.0,1000.0,900.0,default
8921,100000,male,university,2,28,58566.0,56770.0,56300.0,54288.0,25759.0,25775.0,5100.0,2825.0,5000.0,0.0,2000.0,0.0,default
8922,20000,male,university,1,38,8337.0,11191.0,12219.0,14009.0,15773.0,17515.0,3000.0,1210.0,2000.0,2000.0,2000.0,1200.0,default
8923,70000,male,graduate school,2,33,62615.0,63845.0,65443.0,65169.0,64370.0,15082.0,2870.0,3224.0,1680.0,3000.0,142.0,142.0,not default
8924,50000,male,high school,1,32,38023.0,39589.0,40160.0,40796.0,41526.0,42209.0,2500.0,1500.0,1600.0,1700.0,1500.0,3600.0,default
8925,90000,male,university,2,32,73814.0,73132.0,67854.0,53952.0,47277.0,35547.0,3700.0,4100.0,3900.0,3000.0,2200.0,1000.0,not default
8926,240000,male,university,2,25,24640.0,0.0,0.0,0.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,not default
8927,50000,male,university,2,25,43785.0,38971.0,34836.0,18488.0,19716.0,17932.0,1795.0,1660.0,1272.0,1500.0,644.0,704.0,default
8928,50000,male,high school,1,36,47097.0,46006.0,36272.0,11521.0,2678.0,5468.0,1796.0,1284.0,1060.0,100.0,99.0,273.0,default
8929,40000,male,university,1,44,24262.0,26640.0,25927.0,28184.0,28723.0,28125.0,3100.0,0.0,2700.0,1300.0,0.0,2500.0,default
8930,10000,male,university,1,40,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,default
8931,10000,male,university,1,44,6696.0,9080.0,8794.0,9604.0,9604.0,9800.0,2668.0,0.0,1192.0,0.0,196.0,0.0,not default
8932,20000,male,university,2,31,12214.0,13694.0,16660.0,16100.0,17521.0,19237.0,2000.0,3200.0,0.0,2000.0,2000.0,0.0,not default
8933,150000,male,graduate school,3,45,108434.0,111178.0,32220.0,33247.0,34164.0,34878.0,3000.0,1300.0,1300.0,1200.0,1200.0,0.0,not default
8934,50000,male,university,2,37,49473.0,48970.0,46220.0,47459.0,27056.0,28452.0,2314.0,2261.0,2500.0,2000.0,2000.0,1500.0,not default
8935,70000,male,university,2,44,43314.0,44325.0,45375.0,44350.0,46996.0,47951.0,2025.0,2051.0,0.0,3697.0,1853.0,1910.0,default
8936,120000,male,graduate school,1,42,7722.0,9591.0,10687.0,11905.0,11420.0,12081.0,2000.0,1400.0,1700.0,0.0,1000.0,700.0,default
8937,50000,male,university,1,45,14488.0,15798.0,16867.0,17759.0,19354.0,17726.0,1558.0,1627.0,1519.0,2114.0,0.0,600.0,not default
8938,230000,male,university,1,43,3472.0,4053.0,4503.0,4964.0,4400.0,3979.0,1061.0,1275.0,1000.0,200.0,0.0,227.0,not default
8939,160000,male,university,2,36,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1000.0,0.0,not default
8940,50000,male,high school,2,37,28951.0,29631.0,29177.0,29544.0,19863.0,18812.0,1765.0,1653.0,1400.0,0.0,0.0,300.0,not default
8941,50000,male,university,1,43,25387.0,25435.0,23268.0,23365.0,19602.0,18462.0,1374.0,1418.0,1295.0,677.0,669.0,686.0,not default
8942,200000,male,high school,1,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
8943,200000,male,university,1,39,1543.0,1109.0,1048.0,1294.0,0.0,0.0,1109.0,1048.0,1294.0,0.0,0.0,0.0,not default
8944,50000,male,high school,2,41,43383.0,43397.0,43395.0,42334.0,12316.0,9997.0,1992.0,2251.0,1451.0,540.0,503.0,430.0,not default
8945,50000,male,high school,2,45,35962.0,34725.0,33219.0,31688.0,29425.0,29747.0,1857.0,1851.0,1820.0,1057.0,3300.0,0.0,not default
8946,300000,male,university,1,39,29997.0,592.0,1049.0,-25.0,-25.0,-25.0,598.0,1057.0,0.0,0.0,0.0,0.0,not default
8947,120000,male,graduate school,2,34,32773.0,28002.0,32493.0,16258.0,8871.0,2000.0,1509.0,5000.0,7.0,0.0,2000.0,1666.0,not default
8948,20000,male,high school,2,45,18416.0,13656.0,9022.0,5961.0,3970.0,780.0,1303.0,1518.0,1000.0,79.0,0.0,0.0,not default
8949,20000,male,university,1,31,6313.0,6559.0,7789.0,8505.0,9212.0,8922.0,500.0,1500.0,1000.0,1000.0,0.0,400.0,default
8950,510000,male,graduate school,2,32,63573.0,62933.0,62320.0,61012.0,60519.0,58856.0,2900.0,3000.0,2400.0,2500.0,1800.0,1900.0,not default
8951,50000,male,university,1,34,45459.0,45695.0,45866.0,46165.0,10142.0,10825.0,2000.0,3000.0,2200.0,1200.0,1000.0,1000.0,not default
8952,50000,male,high school,1,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,default
8953,30000,male,graduate school,2,33,22303.0,21657.0,21022.0,23661.0,22983.0,25607.0,0.0,0.0,3000.0,0.0,3000.0,0.0,default
8954,20000,male,university,1,35,5659.0,5422.0,6283.0,7454.0,8181.0,7905.0,0.0,1107.0,1278.0,1005.0,0.0,300.0,not default
8955,80000,male,university,1,42,78216.0,62890.0,52973.0,52328.0,49214.0,50245.0,2115.0,5004.0,1834.0,1562.0,1621.0,2196.0,not default
8956,120000,male,university,1,45,52574.0,47092.0,44208.0,32652.0,24115.0,20399.0,2000.0,2000.0,1256.0,1000.0,750.0,623.0,not default
8957,50000,male,university,2,45,30359.0,28717.0,16177.0,15949.0,14319.0,17319.0,2000.0,2000.0,2000.0,1000.0,3000.0,2200.0,not default
8958,100000,male,university,2,36,2069.0,3521.0,5399.0,0.0,0.0,0.0,1500.0,2000.0,0.0,0.0,0.0,1700.0,not default
8959,210000,male,graduate school,1,42,2827.0,3517.0,4412.0,2700.0,3578.0,4075.0,3527.0,4425.0,2708.0,3588.0,4087.0,1841.0,not default
8960,240000,male,graduate school,1,38,6333.0,3360.0,1291.0,2740.0,2241.0,1060.0,0.0,10.0,2740.0,2241.0,0.0,2731.0,not default
8961,80000,male,university,1,46,79707.0,79876.0,79919.0,64237.0,47890.0,48036.0,3542.0,3500.0,2500.0,2000.0,2500.0,2000.0,not default
8962,50000,male,high school,2,41,94962.0,49032.0,50135.0,50269.0,29182.0,29096.0,4200.0,2200.0,3300.0,1200.0,1100.0,1100.0,not default
8963,50000,male,university,1,36,43900.0,42499.0,17494.0,18178.0,18541.0,18929.0,2268.0,1604.0,1288.0,651.0,674.0,734.0,not default
8964,240000,male,graduate school,2,32,3162.0,3162.0,3124.0,3162.0,3162.0,3162.0,3162.0,3124.0,3200.0,3162.0,3162.0,3131.0,not default
8965,30000,male,university,2,36,13208.0,13692.0,14176.0,14642.0,15397.0,16147.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,default
8966,100000,male,university,2,30,55776.0,44953.0,46922.0,48677.0,49496.0,51010.0,3000.0,3000.0,3000.0,2000.0,2000.0,2000.0,not default
8967,90000,male,university,1,39,26493.0,30034.0,29268.0,31776.0,32456.0,31800.0,4000.0,0.0,3000.0,1500.0,0.0,2600.0,default
8968,30000,male,high school,1,46,19523.0,18917.0,20004.0,21063.0,21416.0,22667.0,0.0,1700.0,1700.0,1000.0,1749.0,0.0,default
8969,50000,male,university,2,37,48566.0,48206.0,48659.0,47248.0,48241.0,49196.0,2088.0,2120.0,1750.0,1700.0,1800.0,2023.0,not default
8970,50000,male,university,1,44,48659.0,34763.0,16158.0,11950.0,9903.0,10224.0,1345.0,1197.0,1152.0,495.0,1014.0,0.0,not default
8971,20000,male,high school,2,40,13195.0,14197.0,15657.0,14418.0,13561.0,13291.0,1238.0,2959.0,580.0,0.0,435.0,518.0,not default
8972,50000,male,high school,2,46,48060.0,48923.0,48924.0,33778.0,19492.0,19582.0,2326.0,2000.0,1235.0,622.0,1000.0,1000.0,not default
8973,50000,male,graduate school,2,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
8974,90000,male,university,1,45,46608.0,49999.0,43996.0,44069.0,41317.0,36912.0,4500.0,0.0,1750.0,1425.0,1412.0,1231.0,not default
8975,30000,male,high school,1,44,2180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
8976,170000,male,graduate school,1,39,0.0,0.0,905.0,0.0,0.0,0.0,0.0,905.0,0.0,0.0,0.0,0.0,not default
8977,290000,male,graduate school,2,31,45021.0,44702.0,35181.0,28847.0,28131.0,3016.0,2700.0,1707.0,1800.0,0.0,0.0,2411.0,default
8978,20000,male,high school,1,47,16013.0,14334.0,9086.0,5096.0,5096.0,5200.0,1419.0,1270.0,1200.0,0.0,104.0,0.0,not default
8979,360000,male,graduate school,1,35,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,396.0,not default
8980,120000,male,university,1,40,35671.0,37073.0,38472.0,39510.0,40873.0,42082.0,2000.0,2000.0,2000.0,2000.0,2000.0,3000.0,not default
8981,20000,male,university,1,42,14124.0,15132.0,16483.0,18391.0,18783.0,19176.0,1249.0,1600.0,2500.0,1000.0,696.0,862.0,not default
8982,30000,male,university,1,45,28854.0,30467.0,29721.0,28961.0,29397.0,29988.0,2372.0,0.0,0.0,1200.0,1200.0,1163.0,not default
8983,50000,male,university,2,44,50677.0,76727.0,78937.0,50205.0,30506.0,29860.0,4000.0,4695.0,2300.0,2500.0,2000.0,3000.0,not default
8984,30000,male,graduate school,1,33,28700.0,28639.0,30171.0,29322.0,28572.0,0.0,1800.0,2300.0,1508.0,1000.0,0.0,0.0,not default
8985,50000,male,high school,1,29,9527.0,9907.0,9660.0,880.0,990.0,780.0,2000.0,1092.0,880.0,990.0,780.0,0.0,not default
8986,50000,male,university,2,30,780.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,default
8987,90000,male,high school,1,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,default
8988,110000,male,university,1,40,31042.0,33971.0,33143.0,34157.0,34950.0,36175.0,3454.0,0.0,1568.0,1361.0,1900.0,0.0,not default
8989,240000,male,university,2,46,47379.0,49274.0,51171.0,52716.0,54229.0,56191.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,not default
8990,180000,male,graduate school,1,39,5086.0,5661.0,0.0,0.0,0.0,0.0,5668.0,0.0,0.0,0.0,0.0,0.0,not default
8991,50000,male,university,2,43,47669.0,48102.0,45718.0,44142.0,40981.0,43634.0,2000.0,1731.0,1955.0,1454.0,3300.0,0.0,not default
8992,50000,male,university,1,35,5219.0,7633.0,8562.0,8276.0,8638.0,8851.0,2500.0,1200.0,0.0,500.0,500.0,500.0,default
8993,50000,male,high school,1,37,54078.0,52946.0,51841.0,50306.0,49706.0,49706.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
8994,150000,male,graduate school,1,34,0.0,347.0,-13.0,4085.0,4006.0,826.0,347.0,0.0,4098.0,4006.0,826.0,3146.0,not default
8995,360000,male,graduate school,2,40,3457.0,1997.0,5115.0,3295.0,222.0,2854.0,2020.0,5115.0,3295.0,222.0,2862.0,2129.0,not default
8996,30000,male,university,2,44,44072.0,39489.0,36794.0,33991.0,30820.0,29323.0,0.0,1820.0,1600.0,1012.0,2586.0,2656.0,not default
8997,30000,male,high school,1,48,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,not default
8998,60000,male,university,2,36,48547.0,49446.0,49857.0,50737.0,52602.0,53613.0,2000.0,1500.0,2000.0,3000.0,2000.0,2000.0,default
8999,10000,male,university,2,29,8393.0,9069.0,8019.0,5819.0,5626.0,5621.0,1000.0,2000.0,1000.0,0.0,2000.0,1000.0,not default
9000,40000,male,graduate school,2,34,38849.0,40315.0,38401.0,39224.0,40364.0,38391.0,3600.0,0.0,2100.0,3226.0,0.0,1531.0,default
9001,50000,male,high school,1,47,49386.0,49693.0,51136.0,20171.0,19286.0,19292.0,1818.0,2261.0,1296.0,672.0,688.0,834.0,default
9002,170000,male,high school,1,39,54397.0,55501.0,56823.0,56269.0,48558.0,45690.0,2009.0,2239.0,2067.0,1594.0,1576.0,1503.0,not default
9003,140000,male,graduate school,1,36,39598.0,40836.0,41878.0,42977.0,43960.0,45093.0,2200.0,2001.0,2100.0,2000.0,2000.0,2000.0,not default
9004,250000,male,graduate school,2,29,0.0,5023.0,2460.0,0.0,0.0,3081.0,5023.0,0.0,0.0,0.0,3081.0,0.0,not default
9005,130000,male,graduate school,2,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
9006,130000,male,university,2,33,1183.0,2183.0,2000.0,700.0,0.0,0.0,2000.0,13.0,700.0,0.0,0.0,0.0,not default
9007,360000,male,high school,1,36,222.0,1256.0,-9.0,1840.0,0.0,0.0,1256.0,0.0,1849.0,0.0,0.0,0.0,default
9008,20000,male,graduate school,2,42,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,default
9009,250000,male,graduate school,2,41,173.0,173.0,1573.0,1400.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,default
9010,240000,male,graduate school,1,38,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,default
9011,280000,male,graduate school,1,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
9012,120000,male,high school,1,43,41439.0,42455.0,44872.0,45636.0,46388.0,47398.0,2000.0,3400.0,1800.0,1800.0,1900.0,2059.0,default
9013,20000,male,graduate school,2,31,0.0,150.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,not default
9014,240000,male,graduate school,1,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,default
9015,130000,male,other,2,37,22335.0,23040.0,20487.0,21497.0,21617.0,22268.0,1617.0,1644.0,1654.0,774.0,1000.0,1021.0,not default
9016,60000,male,university,1,42,4136.0,6355.0,7604.0,7603.0,7332.0,7712.0,2300.0,1500.0,270.0,0.0,500.0,500.0,default
9017,150000,male,university,2,33,53224.0,57297.0,52714.0,56329.0,57311.0,56265.0,5000.0,0.0,4500.0,2500.0,0.0,2500.0,not default
9018,60000,male,university,2,35,34604.0,35625.0,36701.0,39048.0,37269.0,38000.0,1900.0,1953.0,3300.0,0.0,1430.0,1300.0,not default
9019,300000,male,graduate school,1,33,250.0,1280.0,0.0,320.0,0.0,0.0,1280.0,0.0,320.0,0.0,0.0,0.0,not default
9020,50000,male,high school,2,38,4269.0,5478.0,6190.0,0.0,0.0,0.0,1288.0,1000.0,0.0,0.0,0.0,0.0,not default
9021,270000,male,university,1,40,42598.0,44610.0,46666.0,48685.0,49574.0,50622.0,3036.0,3092.0,3111.0,2000.0,2000.0,2000.0,default
9022,90000,male,graduate school,2,36,87678.0,84296.0,53990.0,51752.0,50346.0,48811.0,3573.0,5100.0,0.0,200.0,20.0,1146.0,not default
9023,270000,male,graduate school,1,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
9024,10000,male,high school,2,46,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,default
9025,50000,male,graduate school,3,37,45553.0,49457.0,47080.0,45833.0,45310.0,6313.0,6324.0,0.0,1200.0,1000.0,126.0,1000.0,not default
9026,100000,male,graduate school,1,33,34139.0,38219.0,42604.0,44607.0,45576.0,46495.0,5000.0,5000.0,3000.0,2000.0,1800.0,1600.0,not default
9027,240000,male,graduate school,2,33,85603.0,63733.0,61710.0,50106.0,18874.0,18994.0,2500.0,3354.0,1800.0,1000.0,1200.0,2000.0,not default
9028,260000,male,university,2,31,3113.0,3117.0,2924.0,2784.0,2413.0,902.0,1300.0,1100.0,1000.0,300.0,0.0,1261.0,not default
9029,500000,male,graduate school,2,32,65736.0,65164.0,62901.0,49434.0,41254.0,28115.0,2425.0,2174.0,1605.0,890.0,995.0,681.0,not default
9030,110000,male,graduate school,1,36,36152.0,37246.0,38340.0,39018.0,40122.0,41069.0,2000.0,2000.0,1500.0,1500.0,1500.0,1135.0,default
9031,140000,male,graduate school,2,31,4900.0,393.0,0.0,814.0,0.0,0.0,393.0,0.0,814.0,0.0,0.0,0.0,not default
9032,30000,male,high school,2,32,27995.0,28977.0,29366.0,29553.0,27677.0,16364.0,1456.0,2000.0,1400.0,554.0,327.0,0.0,not default
9033,200000,male,graduate school,2,33,-168.0,416.0,83.0,667.0,251.0,-165.0,1000.0,499.0,1000.0,0.0,0.0,1000.0,not default
9034,70000,male,graduate school,1,42,25317.0,24806.0,24100.0,0.0,0.0,0.0,2000.0,1010.0,0.0,0.0,0.0,0.0,not default
9035,260000,male,graduate school,2,32,2112.0,728.0,100.0,100.0,499.0,499.0,733.0,100.0,0.0,499.0,0.0,0.0,not default
9036,200000,male,graduate school,1,46,53643.0,54300.0,55039.0,55712.0,56421.0,57203.0,1765.0,1828.0,1811.0,1816.0,1880.0,4123.0,not default
9037,50000,male,university,2,42,47282.0,47535.0,46578.0,17029.0,10575.0,9478.0,2500.0,2000.0,2500.0,500.0,500.0,500.0,not default
9038,20000,male,university,2,35,17042.0,17544.0,15292.0,16509.0,12261.0,14550.0,1500.0,1500.0,1506.0,452.0,2500.0,691.0,not default
9039,60000,male,high school,1,38,33044.0,32232.0,25086.0,24404.0,25212.0,28147.0,0.0,4000.0,0.0,1500.0,3500.0,2600.0,default
9040,250000,male,graduate school,1,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not default
9041,50000,male,university,1,45,51132.0,43020.0,30180.0,0.0,0.0,0.0,2800.0,1000.0,0.0,0.0,0.0,0.0,not default
9042,20000,male,high school,2,61,1930.0,1742.0,-780.0,1170.0,780.0,0.0,0.0,0.0,1950.0,0.0,0.0,1320.0,not default
9043,100000,male,university,1,44,11509.0,11119.0,12376.0,4419.0,2946.0,1473.0,1270.0,3000.0,0.0,0.0,0.0,3230.0,not default
9044,500000,male,graduate school,1,44,48533.0,49623.0,50969.0,52182.0,52821.0,53927.0,2200.0,2447.0,2660.0,2100.0,2109.0,2000.0,not default
9045,120000,male,university,2,38,500.0,0.0,0.0,974.0,974.0,1624.0,0.0,0.0,974.0,0.0,650.0,0.0,not default
9046,200000,male,graduate school,1,45,3659.0,1710.0,5033.0,1125.0,1088.0,4469.0,1718.0,5069.0,1130.0,1093.0,4491.0,0.0,not default
9047,50000,male,university,1,46,4270.0,1600.0,3106.0,0.0,0.0,1370.0,1600.0,3106.0,0.0,0.0,1370.0,3930.0,not default
9048,130000,male,university,1,37,923.0,1632.0,545.0,1262.0,1019.0,530.0,1632.0,545.0,1262.0,1019.0,530.0,1518.0,not default
9049,50000,male,university,2,48,4975.0,6878.0,8106.0,9962.0,9656.0,11328.0,2000.0,1500.0,2000.0,0.0,2000.0,1000.0,default
9050,50000,male,high school,1,45,43469.0,44462.0,45510.0,46501.0,47119.0,47321.0,2015.0,2063.0,2054.0,1672.0,1946.0,1700.0,not default
9051,70000,male,university,2,39,33521.0,36303.0,37424.0,38512.0,37596.0,39877.0,3350.0,2000.0,2000.0,0.0,3055.0,1700.0,default
9052,70000,male,university,1,45,68722.0,69693.0,70206.0,70032.0,50973.0,48529.0,3100.0,3000.0,3100.0,2000.0,1800.0,1700.0,not default
9053,70000,male,university,1,40,5481.0,6495.0,7514.0,8582.0,9038.0,9490.0,1113.0,1132.0,1200.0,600.0,600.0,600.0,not default
9054,20000,male,university,2,40,8545.0,10177.0,10467.0,11987.0,11503.0,11175.0,1923.0,600.0,2000.0,0.0,0.0,1000.0,default
9055,160000,male,graduate school,2,34,0.0,150.0,1397.0,690.0,0.0,0.0,150.0,1397.0,690.0,0.0,0.0,0.0,not default
9056,140000,male,graduate school,1,41,44635.0,45891.0,48149.0,50341.0,51897.0,53058.0,2000.0,3000.0,3000.0,3000.0,2000.0,3000.0,not default
9057,20000,male,university,2,39,13231.0,14306.0,15370.0,16411.0,16839.0,17267.0,1300.0,1300.0,1300.0,700.0,700.0,700.0,default
9058,50000,male,university,3,52,49854.0,51215.0,50144.0,10683.0,9953.0,9567.0,2500.0,1500.0,1300.0,800.0,1000.0,1500.0,not default
9059,230000,male,graduate school,1,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,default
9060,10000,male,high school,1,50,4674.0,6422.0,9145.0,8854.0,8563.0,9918.0,2000.0,3000.0,0.0,0.0,1500.0,0.0,not default
9061,20000,male,university,1,49,13380.0,13264.0,19195.0,18497.0,18160.0,19067.0,400.0,6180.0,0.0,454.0,1000.0,400.0,default
9062,360000,male,university,1,49,3295.0,1645.0,1656.0,1866.0,1473.0,1080.0,0.0,1656.0,1866.0,1080.0,1080.0,0.0,not default
9063,80000,male,university,1,53,6469.0,8947.0,9853.0,9546.0,9890.0,10479.0,2600.0,1200.0,0.0,503.0,900.0,0.0,default
9064,60000,male,university,2,51,27293.0,27898.0,28574.0,29059.0,29244.0,29462.0,1450.0,1516.0,1391.0,966.0,997.0,948.0,not default
9065,100000,male,high school,1,56,51021.0,53878.0,54046.0,52193.0,55151.0,55873.0,4388.0,2000.0,0.0,4212.0,2126.0,0.0,not default
9066,20000,male,high school,1,62,17072.0,16505.0,17242.0,16668.0,17972.0,18316.0,0.0,1300.0,0.0,1586.0,780.0,800.0,not default
9067,50000,male,university,1,54,35068.0,34205.0,39148.0,38233.0,37318.0,39757.0,0.0,5500.0,0.0,0.0,3036.0,2000.0,default
9068,120000,male,high school,1,59,68646.0,68784.0,49933.0,51400.0,0.0,0.0,2144.0,1933.0,2400.0,0.0,0.0,0.0,not default
9069,50000,male,high school,2,58,7831.0,7556.0,7312.0,6959.0,5813.0,3985.0,1123.0,1140.0,1048.0,163.0,135.0,151.0,not default
9070,60000,male,university,1,57,59617.0,47807.0,35136.0,34163.0,27197.0,26528.0,3099.0,3000.0,5005.0,2000.0,4001.0,3016.0,not default
9071,80000,male,high school,1,52,27308.0,29536.0,31756.0,30946.0,31830.0,0.0,3000.0,3000.0,0.0,1700.0,0.0,0.0,not default
9072,10000,male,high school,2,51,7282.0,8311.0,10398.0,10000.0,10000.0,0.0,1311.0,2398.0,0.0,0.0,0.0,0.0,not default
9073,190000,male,university,1,50,19871.0,19259.0,21734.0,21087.0,22732.0,22228.0,0.0,3100.0,0.0,2000.0,0.0,1900.0,default
9074,20000,male,high school,2,49,16066.0,15516.0,18047.0,17326.0,17326.0,17680.0,0.0,3100.0,0.0,400.0,354.0,2000.0,not default
9075,50000,male,high school,1,54,48679.0,47597.0,48503.0,49517.0,19592.0,19868.0,0.0,2100.0,2500.0,800.0,1000.0,900.0,not default
9076,60000,male,high school,1,50,59703.0,59837.0,48187.0,42658.0,40587.0,40605.0,2047.0,2168.0,1642.0,1563.0,1600.0,1486.0,not default
9077,50000,male,university,1,47,10492.0,11913.0,13012.0,13789.0,14560.0,15025.0,1600.0,1600.0,1300.0,1000.0,700.0,600.0,default
9078,30000,male,university,2,52,30119.0,28682.0,29058.0,29320.0,29787.0,27599.0,0.0,1803.0,1733.0,1200.0,1200.0,2000.0,default
9079,100000,male,graduate school,1,60,4814.0,8311.0,8031.0,5790.0,3860.0,2599.0,3591.0,0.0,0.0,0.0,0.0,2712.0,default
9080,80000,male,university,1,52,75113.0,76860.0,77456.0,21118.0,22260.0,23396.0,3500.0,2202.0,1500.0,1500.0,1500.0,1500.0,not default
9081,10000,male,high school,1,54,7936.0,7662.0,8386.0,9069.0,9966.0,8410.0,0.0,1000.0,1000.0,1000.0,0.0,2000.0,default
9082,210000,male,university,1,66,780.0,390.0,390.0,390.0,780.0,390.0,0.0,780.0,390.0,780.0,0.0,390.0,default
9083,20000,male,university,1,61,18618.0,18040.0,17471.0,16893.0,21318.0,20412.0,0.0,0.0,0.0,4726.0,0.0,0.0,default
9084,330000,male,graduate school,2,54,3027.0,2379.0,1803.0,909.0,3854.0,1509.0,2386.0,1894.0,911.0,3865.0,1513.0,0.0,not default
9085,250000,male,graduate school,1,58,1635.0,2491.0,-60.0,600.0,600.0,0.0,1025.0,0.0,660.0,0.0,0.0,0.0,not default
9086,90000,male,university,1,53,24782.0,26302.0,27465.0,27943.0,26152.0,25941.0,3000.0,3000.0,2000.0,1000.0,936.0,1010.0,default
